Date,Time,Day,Is_Holiday,Weather,Station,From_Station,To_Station,Passenger_Entries,Passenger_Exits,Passenger_Count,Occupancy_Percent,Crowd_Level,Train_Speed_kmph,Number_of_Trips,Delay_Minutes,Congestion_Level,Peak_Hour,Train_Frequency_Per_Hour,AI_Recommendation
0,32,4,-0.4034732923929645,0,5,7,0,1.5670143187304615,2.1970321982767205,1.9310655283854052,1.9310693602219888,2,0.5444751373995146,0.4083984872000266,-0.7928250444093551,2,1.415912318015382,-0.4768933977844273,0
0,33,4,-0.4034732923929645,2,0,9,5,0.7539864639266025,2.338728349257769,1.56235660652044,1.5615822847637162,2,1.6269306789492453,0.4083984872000266,0.6126439228116253,2,1.415912318015382,-0.4768933977844273,0
0,34,4,-0.4034732923929645,2,9,0,3,1.428626598763847,2.237966641893468,1.8766148437218029,1.8766186333123485,2,-1.8910498310873793,2.205927040017044,2.0181128900326053,2,1.415912318015382,-1.765446215359211,0
0,35,4,-0.4034732923929645,0,8,7,1,0.632897208955815,1.261837601801801,0.9649548090683446,0.966513626394077,2,-1.011554703578223,1.6067508557447048,-0.0900905607988649,2,1.415912318015382,-1.765446215359211,0
0,36,4,-0.4034732923929645,1,6,3,5,1.7803620536789917,0.8902788058959404,1.4005602863771642,1.4021194416711982,2,1.0180494368275217,1.0075746714723657,-0.0900905607988649,2,1.415912318015382,-1.1211698065718192,0
0,37,4,-0.4034732923929645,2,2,3,1,1.4055619787694114,0.8367491488586555,1.171867410790034,1.172648521123429,2,1.6269306789492453,2.205927040017044,-0.0900905607988649,2,1.415912318015382,-1.765446215359211,0
0,38,4,-0.4034732923929645,1,8,1,4,1.7457651236873382,0.3770238590090316,1.128306863059152,1.1298658071229974,2,-0.8085942895376487,1.0075746714723657,1.3153784064221155,2,1.415912318015382,-1.1211698065718192,0
0,39,4,-0.4034732923929645,1,0,3,2,0.5550541164745945,1.8821518627632796,1.2294295631486993,1.230988585669472,2,1.4239702649086707,-0.1907776970723125,1.3153784064221155,2,1.415912318015382,0.16738301100296457,0
0,40,4,-0.4034732923929645,2,7,3,4,1.9245159286442148,0.8493443622791931,1.4581224387358296,1.4565701685808388,2,-0.8085942895376487,1.6067508557447048,-0.0900905607988649,2,1.415912318015382,-1.765446215359211,0
0,41,4,-0.4034732923929645,1,6,7,0,1.4805219937513274,1.5200394769228225,1.549910735740188,1.5499142718545071,2,0.2062077806652238,1.6067508557447048,3.4235818572535863,2,1.415912318015382,-1.765446215359211,0
0,42,4,-0.4034732923929645,2,4,1,0,0.4916264114898963,1.4066825561379837,0.9602876075257502,0.9587349511212712,2,-0.943901232231365,2.205927040017044,2.0181128900326053,2,1.415912318015382,-1.765446215359211,0
0,43,4,-0.4034732923929645,1,1,0,3,0.9788665088723506,0.5344640267657521,0.7922683519923482,0.7914934327559479,2,-0.3350199901096415,-0.1907776970723125,0.6126439228116253,2,1.415912318015382,0.16738301100296457,0
0,44,4,-0.4034732923929645,2,6,7,9,-0.5491645657590152,-0.740801332063684,-0.6623427954496028,-0.6631188432587255,1,-0.6056338754970741,0.4083984872000266,-0.7928250444093551,1,-0.7062584224153464,-0.4768933977844273,3
0,45,4,-0.4034732923929645,2,0,9,7,-0.8374723156894616,-0.564468344176157,-0.7307950847409888,-0.7292375830775742,1,0.2062077806652238,-0.1907776970723125,-0.7928250444093551,1,-0.7062584224153464,0.16738301100296457,3
0,46,4,-0.4034732923929645,1,1,4,4,-0.4251922332889232,-0.8321166293625819,-0.6405625215841618,-0.6397828174403082,1,-0.8085942895376487,-1.3891300656169907,1.3153784064221155,1,-0.7062584224153464,1.4559358285777484,3
0,47,4,-0.4034732923929645,1,7,7,4,-0.8057584631971124,-0.5707659508864259,-0.7167934801132053,-0.7175695701683656,1,-0.537980404150216,-0.7899538813446516,-0.0900905607988649,1,-0.7062584224153464,0.8116594197903564,3
0,48,4,-0.4034732923929645,2,7,4,2,-0.5030353257701438,-0.8321166293625819,-0.6825673354675124,-0.6825655314407398,1,-1.755742888393663,-1.3891300656169907,4.126316340864077,1,-0.7062584224153464,1.4559358285777484,3
0,49,4,-0.4034732923929645,0,7,2,9,-0.5520476432583196,-0.740801332063684,-0.6638985292971343,-0.6631188432587255,1,-1.5527824743530885,0.4083984872000266,0.6126439228116253,1,-0.7062584224153464,-0.4768933977844273,3
0,50,4,-0.4034732923929645,2,9,4,6,-0.7134999832193696,-0.5455755240453506,-0.6545641262119454,-0.6553401679859198,1,-1.011554703578223,0.4083984872000266,-0.7928250444093551,1,-0.7062584224153464,-0.4768933977844273,3
0,51,4,-0.4034732923929645,2,1,8,1,-0.47997070577570805,-0.4763018502323935,-0.49432353991620104,-0.4958773248934021,1,1.3563167935618126,-1.3891300656169907,1.3153784064221155,1,-0.7062584224153464,1.4559358285777484,3
0,52,4,-0.4034732923929645,2,5,0,2,-0.5549307207576241,-0.5077898837837377,-0.550329958427335,-0.5503280518030422,1,0.4091681947057983,-1.3891300656169907,0.6126439228116253,1,-0.7062584224153464,1.4559358285777484,3
0,53,4,-0.4034732923929645,2,5,5,4,-0.8576538581845928,-0.7219085119328775,-0.8194719140502842,-0.8186923487148403,1,-1.1468616462719394,0.4083984872000266,-0.7928250444093551,1,-0.7062584224153464,-0.4768933977844273,3
0,54,4,-0.4034732923929645,1,5,4,8,-0.877835400679724,-0.41332578312970536,-0.6779001339249179,-0.678676193804337,1,-0.7409408181907905,-0.1907776970723125,1.3153784064221155,1,-0.7062584224153464,0.16738301100296457,3
0,55,4,-0.4034732923929645,2,6,8,0,-0.6154753482430179,-0.8069262025215066,-0.7307950847409888,-0.7292375830775742,1,0.27386125201208195,-0.1907776970723125,-0.0900905607988649,1,-0.7062584224153464,0.16738301100296457,3
0,56,4,-0.4034732923929645,2,7,6,2,-0.4482568532833589,-0.45740903010158707,-0.46787606450816555,-0.468651961438582,1,0.47682166605265647,-0.7899538813446516,-0.0900905607988649,1,-0.7062584224153464,0.8116594197903564,3
0,57,4,-0.4034732923929645,0,0,7,3,-0.727915370715892,-0.6148491978583076,-0.6965689400952958,-0.6981228819863513,1,-0.943901232231365,-0.1907776970723125,-0.7928250444093551,1,-0.7062584224153464,0.16738301100296457,3
0,58,4,-0.4034732923929645,1,6,0,2,-0.45690608578127234,-0.4857482602977968,-0.4865448706785435,-0.48809864962059635,1,0.9503959654806636,-0.1907776970723125,2.0181128900326053,1,-0.7062584224153464,0.16738301100296457,3
0,59,4,-0.4034732923929645,0,0,6,5,-0.8288230831915482,-0.4668554401669903,-0.6779001339249179,-0.678676193804337,1,-0.47032693280335786,-0.7899538813446516,-0.7928250444093551,1,-0.7062584224153464,0.8116594197903564,3
0,60,4,-0.4034732923929645,2,8,9,6,-0.7567461457089365,-0.6998668884469367,-0.7541310924539613,-0.7525736088959916,1,-1.2821685889656558,-1.3891300656169907,-0.7928250444093551,1,-0.7062584224153464,1.4559358285777484,3
0,61,4,-0.4034732923929645,2,1,7,3,-0.6616045882318893,-0.8069262025215066,-0.7556868263014928,-0.7564629465323943,1,-0.943901232231365,-0.1907776970723125,-0.7928250444093551,1,-0.7062584224153464,0.16738301100296457,3
0,62,4,-0.4034732923929645,1,9,1,8,-0.4943860932722303,-0.9045391065306733,-0.7136820124181423,-0.7136802325319629,1,0.4091681947057983,-0.7899538813446516,2.0181128900326053,1,-0.7062584224153464,0.8116594197903564,3
0,63,4,-0.4034732923929645,1,3,6,8,-0.7999923081985035,-0.564468344176157,-0.7105705447230793,-0.7097908948955599,1,-1.6880894170468048,-0.7899538813446516,1.3153784064221155,1,-0.7062584224153464,0.8116594197903564,3
0,64,4,-0.4034732923929645,2,8,2,4,-0.7538630682096321,-0.7124621018674743,-0.7587982939965557,-0.7603522841687973,1,1.0180494368275217,0.4083984872000266,-0.7928250444093551,1,-0.7062584224153464,-0.4768933977844273,3
0,65,4,-0.4034732923929645,2,2,8,9,-0.6039430382458,-0.8919438931101357,-0.7665769632342132,-0.7681309594416029,1,1.559277207602387,-0.7899538813446516,-0.7928250444093551,1,-0.7062584224153464,0.8116594197903564,3
0,66,4,-0.4034732923929645,1,4,4,4,-0.7106169057200651,-0.7848845790355657,-0.7712441647768078,-0.7720202970780059,1,0.4091681947057983,-1.3891300656169907,-0.7928250444093551,1,-0.7062584224153464,1.4559358285777484,3
0,67,4,-0.4034732923929645,0,8,4,9,-0.6817861307270205,-0.7282061186431463,-0.7276836170459258,-0.7292375830775742,1,-1.5527824743530885,-0.7899538813446516,-0.7928250444093551,1,-0.7062584224153464,0.8116594197903564,3
0,68,4,-0.4034732923929645,0,6,1,0,0.508924876485723,1.2146055514747847,0.8747222459115177,0.8731695231204082,2,-0.1997130474159252,2.205927040017044,-0.7928250444093551,2,1.415912318015382,-1.765446215359211,0
0,69,4,-0.4034732923929645,0,2,5,9,2.016774408621958,1.170522304502903,1.6665907743050505,1.6665944009465934,2,-1.4174755316593721,-0.1907776970723125,1.3153784064221155,2,1.415912318015382,0.16738301100296457,0
0,70,4,-0.4034732923929645,0,8,6,1,1.5900789387248973,2.269454675444812,1.9792932776588819,1.9777414118588228,0,-0.943901232231365,2.205927040017044,0.6126439228116253,0,1.415912318015382,-1.765446215359211,1
0,71,4,-0.4034732923929645,1,9,4,8,0.3071094515344106,1.992359980192984,1.1500871369245929,1.1493124953050118,2,1.2210098508680962,2.205927040017044,-0.0900905607988649,2,1.415912318015382,-1.765446215359211,0
0,72,4,-0.4034732923929645,0,0,6,3,2.2647190735621416,1.3814921292969085,1.90461805297737,1.9038439967671688,2,1.491623736255529,-0.1907776970723125,-0.7928250444093551,2,1.415912318015382,0.16738301100296457,0
0,73,4,-0.4034732923929645,0,9,2,4,1.267174258802797,1.6145035775768548,1.481458446448802,1.4799061943992557,2,0.7474355514400891,1.0075746714723657,-0.7928250444093551,2,1.415912318015382,-1.1211698065718192,0
0,74,4,-0.4034732923929645,0,9,6,6,2.3021990810530997,0.8776835924754028,1.6759251773902395,1.6743730762193991,2,-1.6204359456999466,2.205927040017044,-0.7928250444093551,2,1.415912318015382,-1.765446215359211,0
0,75,4,-0.4034732923929645,2,9,7,7,2.0138913311226534,2.2726034787999465,2.2095418870935437,2.211101670042995,0,0.3415147233589401,1.0075746714723657,-0.7928250444093551,0,1.415912318015382,-1.1211698065718192,1
0,76,4,-0.4034732923929645,1,4,0,6,1.812075906171341,1.8412174191465323,1.8875049806545234,1.888286646221557,2,1.0180494368275217,0.4083984872000266,1.3153784064221155,2,1.415912318015382,-0.4768933977844273,0
0,77,4,-0.4034732923929645,1,5,6,4,1.2931219562965373,0.6163329139992467,1.0022924214091005,1.0015176651217028,2,1.2886633222149544,0.4083984872000266,-0.7928250444093551,2,1.415912318015382,-0.4768933977844273,0
0,78,4,-0.4034732923929645,2,2,9,5,0.37630331151771773,0.4651903529527951,0.4328938332125721,0.43367437020688376,1,0.2062077806652238,-0.1907776970723125,0.6126439228116253,1,1.415912318015382,0.16738301100296457,3
0,79,4,-0.4034732923929645,2,9,1,0,1.763063588683165,1.6050571675114516,1.7443774666816256,1.7443811536746507,2,-1.2821685889656558,0.4083984872000266,2.0181128900326053,2,1.415912318015382,-0.4768933977844273,0
0,80,4,-0.4034732923929645,0,4,2,7,0.8231803239099096,1.9860623734827152,1.4254520279376681,1.4254554674896158,2,0.3415147233589401,-0.1907776970723125,-0.7928250444093551,2,1.415912318015382,0.16738301100296457,0
0,81,4,-0.4034732923929645,1,3,7,5,1.9533467036372596,2.2348178385383335,2.158202670125004,2.1566509431333554,0,1.491623736255529,1.0075746714723657,0.6126439228116253,0,1.415912318015382,-1.1211698065718192,1
0,82,4,-0.4034732923929645,1,3,6,4,1.5612481637318525,2.083675277491882,1.8719476421792085,1.8727292956759458,2,0.27386125201208195,1.6067508557447048,-0.7928250444093551,2,1.415912318015382,-1.765446215359211,0
0,83,4,-0.4034732923929645,1,6,7,0,1.8409066811643855,1.8790030594081453,1.9217311253002163,1.923290684949183,2,-0.6056338754970741,0.4083984872000266,0.6126439228116253,2,1.415912318015382,-0.4768933977844273,0
0,84,4,-0.4034732923929645,1,6,2,4,-0.7336815257145008,-0.6935692817366679,-0.7385737539786463,-0.73701625835038,1,-1.0792081749250813,-1.3891300656169907,-0.7928250444093551,1,-0.7062584224153464,1.4559358285777484,3
0,85,4,-0.4034732923929645,0,2,8,3,-0.7509799907103276,-0.8604558595587916,-0.8303620509830046,-0.8303603616240489,1,-0.13205957606906701,0.4083984872000266,2.0181128900326053,1,-0.7062584224153464,-0.4768933977844273,3
0,86,4,-0.4034732923929645,0,9,5,9,-0.8634200131832017,-0.7470989387739528,-0.8350292525255992,-0.8342496992604517,1,1.559277207602387,-1.3891300656169907,-0.0900905607988649,1,-0.7062584224153464,1.4559358285777484,3
0,87,4,-0.4034732923929645,0,1,3,3,-0.6471892007353669,-0.671527658250727,-0.6810116016199809,-0.6825655314407398,1,0.13855430931836565,0.4083984872000266,-0.7928250444093551,1,-0.7062584224153464,-0.4768933977844273,3
0,88,4,-0.4034732923929645,1,4,9,2,-0.5491645657590152,-0.7345037253534151,-0.6592313277545399,-0.6592295056223226,1,-0.1997130474159252,0.4083984872000266,-0.7928250444093551,1,-0.7062584224153464,-0.4768933977844273,3
0,89,4,-0.4034732923929645,0,2,5,5,-0.4482568532833589,-0.4825994569426624,-0.48032193528841755,-0.48031997434779067,1,-0.06440610472220885,-1.3891300656169907,0.6126439228116253,1,-0.7062584224153464,1.4559358285777484,3
0,90,4,-0.4034732923929645,1,1,9,8,-0.846121548187375,-0.5676171475312914,-0.7370180201311147,-0.73701625835038,1,-0.6056338754970741,-1.3891300656169907,-0.0900905607988649,1,-0.7062584224153464,1.4559358285777484,3
0,91,4,-0.4034732923929645,2,7,9,6,-0.6673707432304982,-0.6400396246993829,-0.6763444000773864,-0.6747868561679341,1,-0.6056338754970741,0.4083984872000266,0.6126439228116253,1,-0.7062584224153464,-0.4768933977844273,3
0,92,4,-0.4034732923929645,2,7,0,1,-0.8951338656755509,-0.4763018502323935,-0.7183492139607368,-0.7175695701683656,1,0.8150890227869473,-0.7899538813446516,2.7208473736430956,1,-0.7062584224153464,0.8116594197903564,3
0,93,4,-0.4034732923929645,2,4,2,7,-0.759629223208241,-0.8950926964652701,-0.8521423248484457,-0.8536963874424661,1,-0.7409408181907905,-0.7899538813446516,0.6126439228116253,1,-0.7062584224153464,0.8116594197903564,3
0,94,4,-0.4034732923929645,1,0,5,5,-0.4915030157729259,-0.7376525287085496,-0.6296723846514414,-0.6281148045310996,1,-0.943901232231365,-0.1907776970723125,-0.7928250444093551,1,-0.7062584224153464,0.16738301100296457,3
0,95,4,-0.4034732923929645,1,0,1,6,-0.7884599982012857,-0.6620812481853238,-0.7525753586064298,-0.7525736088959916,1,0.8827424941338055,-1.3891300656169907,-0.7928250444093551,1,-0.7062584224153464,1.4559358285777484,3
1,0,0,-0.4034732923929645,1,9,6,5,-0.6154753482430179,-0.7533965454842216,-0.7043476093329533,-0.705901557259157,1,-1.4174755316593721,-0.7899538813446516,1.3153784064221155,1,-0.7062584224153464,0.8116594197903564,3
1,1,0,-0.4034732923929645,2,5,8,0,-0.877835400679724,-0.633742017989114,-0.7868015032521227,-0.7875776476236173,1,1.153356379521238,0.4083984872000266,-0.0900905607988649,1,-0.7062584224153464,-0.4768933977844273,3
1,2,0,-0.4034732923929645,1,8,7,2,-0.8980169431748553,-0.5739147542415602,-0.7681326970817447,-0.7681309594416029,1,1.0857029081743799,-0.1907776970723125,-0.7928250444093551,1,-0.7062584224153464,0.16738301100296457,3
1,3,0,-0.4034732923929645,0,2,9,5,-0.523216868265275,-0.6935692817366679,-0.6250051831088469,-0.6242254668946968,1,0.3415147233589401,0.4083984872000266,-0.7928250444093551,1,-0.7062584224153464,-0.4768933977844273,3
1,4,0,-0.4034732923929645,0,8,5,9,-0.727915370715892,-0.8415630394279852,-0.8085817771175637,-0.8070243358056317,1,0.8150890227869473,0.4083984872000266,-0.7928250444093551,1,-0.7062584224153464,-0.4768933977844273,3
1,5,0,-0.4034732923929645,0,1,4,8,-0.5433984107604062,-0.6494860347647861,-0.6141150461761264,-0.6125574539854882,1,0.3415147233589401,-0.7899538813446516,0.6126439228116253,1,-0.7062584224153464,0.8116594197903564,3
1,6,0,-0.4034732923929645,0,8,4,0,-0.7019676732221517,-0.4322186032605118,-0.5923347723106854,-0.5931107658034738,1,0.6121286087463728,-1.3891300656169907,-0.7928250444093551,1,-0.7062584224153464,1.4559358285777484,3
1,7,0,-0.4034732923929645,2,9,7,7,-0.5462814882597107,-0.4637066368118559,-0.5238824830192995,-0.5231026883482222,1,1.3563167935618126,-0.7899538813446516,-0.7928250444093551,1,-0.7062584224153464,0.8116594197903564,3
1,8,0,-0.4034732923929645,0,1,5,8,-0.840355393188766,-0.6746764616058614,-0.7868015032521227,-0.7875776476236173,1,1.153356379521238,-0.1907776970723125,-0.0900905607988649,1,-0.7062584224153464,0.16738301100296457,3
1,9,0,-0.4034732923929645,0,3,3,8,-0.517450713266666,-0.633742017989114,-0.5923347723106854,-0.5931107658034738,1,1.3563167935618126,0.4083984872000266,1.3153784064221155,1,-0.7062584224153464,-0.4768933977844273,3
1,10,0,-0.4034732923929645,0,7,0,3,-0.7077338282207607,-0.6652300515404581,-0.7105705447230793,-0.7097908948955599,1,-0.26736651876278333,-0.7899538813446516,-0.7928250444093551,1,-0.7062584224153464,0.8116594197903564,3
1,11,0,-0.4034732923929645,1,2,5,3,-0.7653953782068499,-0.7376525287085496,-0.7774671001669338,-0.7759096347144087,1,-0.537980404150216,0.4083984872000266,-0.0900905607988649,1,-0.7062584224153464,-0.4768933977844273,3
1,12,0,-0.4034732923929645,1,6,3,2,-0.8345892381901571,-0.7565453488393561,-0.8241391155928787,-0.8225816863512431,1,-1.6204359456999466,-0.1907776970723125,-0.7928250444093551,1,-0.7062584224153464,0.16738301100296457,3
1,13,0,-0.4034732923929645,0,1,2,7,-0.8691861681818106,-0.4668554401669903,-0.6996804077903588,-0.6981228819863513,1,1.2210098508680962,-0.1907776970723125,0.6126439228116253,1,-0.7062584224153464,0.16738301100296457,3
1,14,0,-0.4034732923929645,2,1,6,7,-0.48573686077431694,-0.6841228716712646,-0.6001134415483429,-0.6008894410762795,1,-1.4174755316593721,-0.7899538813446516,-0.7928250444093551,1,-0.7062584224153464,0.8116594197903564,3
1,15,0,-0.4034732923929645,2,0,1,2,-0.6125922707437134,-0.5172362938491408,-0.5861118369205595,-0.5853320905306681,1,0.8150890227869473,-1.3891300656169907,-0.7928250444093551,1,-0.7062584224153464,1.4559358285777484,3
1,16,0,-0.4034732923929645,2,5,5,5,-0.6846692082263249,-0.8447118427831195,-0.7868015032521227,-0.7875776476236173,1,0.8827424941338055,0.4083984872000266,-0.0900905607988649,1,-0.7062584224153464,-0.4768933977844273,3
1,17,0,-0.4034732923929645,2,3,5,9,-0.6270076582402356,-0.5487243274004849,-0.6094478446335319,-0.6086681163490854,1,-0.3350199901096415,0.4083984872000266,-0.7928250444093551,1,-0.7062584224153464,-0.4768933977844273,3
1,18,0,-0.4034732923929645,0,5,4,6,-0.4511399307826634,-0.863604662913926,-0.6701214646872603,-0.6708975185315312,1,1.0857029081743799,-0.7899538813446516,-0.7928250444093551,1,-0.7062584224153464,0.8116594197903564,3
1,19,0,-0.4034732923929645,1,0,0,2,-0.7913430757005901,-0.7187597085777431,-0.7821343017095282,-0.7836883099872144,1,0.7474355514400891,-0.7899538813446516,-0.7928250444093551,1,-0.7062584224153464,0.8116594197903564,3
1,20,0,-0.4034732923929645,2,9,6,7,-0.5751122632527553,-0.4322186032605118,-0.5238824830192995,-0.5231026883482222,1,1.4239702649086707,-0.1907776970723125,-0.7928250444093551,1,-0.7062584224153464,0.16738301100296457,3
1,21,0,-0.4034732923929645,2,4,0,3,-0.7134999832193696,-0.4070281764194365,-0.5861118369205595,-0.5853320905306681,1,0.2062077806652238,-0.7899538813446516,-0.7928250444093551,1,-0.7062584224153464,0.8116594197903564,3
1,22,0,-0.4034732923929645,2,2,5,6,-0.7106169057200651,-0.7974797924561033,-0.7774671001669338,-0.7759096347144087,1,0.8827424941338055,-0.1907776970723125,-0.0900905607988649,1,-0.7062584224153464,0.16738301100296457,3
1,23,0,-0.4034732923929645,0,0,3,3,-0.5635799532555374,-0.6683788548955926,-0.6343395861940359,-0.6358934798039054,1,-0.537980404150216,0.4083984872000266,-0.0900905607988649,1,-0.7062584224153464,-0.4768933977844273,3
1,24,0,-0.4034732923929645,0,7,6,1,-0.8490046256866793,-0.4290697999053774,-0.6701214646872603,-0.6708975185315312,1,0.8150890227869473,-0.1907776970723125,0.6126439228116253,1,-0.7062584224153464,0.16738301100296457,3
1,25,0,-0.4034732923929645,2,4,6,5,-0.4828537832750125,-0.4385162099707806,-0.4772104675933545,-0.47643063671138774,1,1.559277207602387,-1.3891300656169907,-0.0900905607988649,1,-0.7062584224153464,1.4559358285777484,3
1,26,0,-0.4034732923929645,2,2,9,7,-0.5606968757562331,-0.49519467036320003,-0.5472184907322719,-0.5464387141666394,1,0.8827424941338055,-0.7899538813446516,-0.7928250444093551,1,-0.7062584224153464,0.8116594197903564,3
1,27,0,-0.4034732923929645,2,7,0,2,-0.6500722782346714,-0.5833611643069635,-0.6390067877366303,-0.6397828174403082,1,-0.26736651876278333,-0.1907776970723125,-0.7928250444093551,1,-0.7062584224153464,0.16738301100296457,3
1,28,0,-0.4034732923929645,0,9,7,0,1.7659466661824694,1.2460935850261288,1.568579541910566,1.5693609600365215,2,-1.4851290030062303,2.205927040017044,-0.7928250444093551,2,1.415912318015382,-1.765446215359211,0
1,29,0,-0.4034732923929645,0,6,1,3,1.2585250263048837,0.6887553911673382,1.019405493731947,1.0209643533037172,2,0.5444751373995146,1.6067508557447048,-0.7928250444093551,2,1.415912318015382,-1.765446215359211,0
1,30,0,-0.4034732923929645,0,9,7,1,0.4627956364968516,0.9217668394472845,0.7051472565305843,0.7059280047550847,1,1.0857029081743799,1.6067508557447048,-0.7928250444093551,1,1.415912318015382,-1.765446215359211,3
1,31,0,-0.4034732923929645,2,6,7,0,1.9245159286442148,0.7391362448494888,1.4036717540722272,1.4021194416711982,2,0.2062077806652238,1.0075746714723657,-0.0900905607988649,2,1.415912318015382,-1.1211698065718192,0
1,32,0,-0.4034732923929645,2,5,4,0,1.0105803613646998,0.8273027387932522,0.9540646721356241,0.9548456134848683,2,-1.349822060312514,1.6067508557447048,-0.0900905607988649,2,1.415912318015382,-1.765446215359211,0
1,33,0,-0.4034732923929645,0,0,6,3,2.2157067560739656,0.8115587220175802,1.5965827511661332,1.5965863234913418,2,1.2886633222149544,1.6067508557447048,0.6126439228116253,2,1.415912318015382,-1.765446215359211,0
1,34,0,-0.4034732923929645,1,6,9,4,1.5295343112395035,1.8727054526978764,1.7506004020717516,1.7521598289474565,2,-1.2145151176187976,2.205927040017044,1.3153784064221155,2,1.415912318015382,-1.765446215359211,0
1,35,0,-0.4034732923929645,1,3,9,8,0.7049741464384266,0.5407616334760209,0.647585104171919,0.6475879402090415,1,1.6269306789492453,1.0075746714723657,-0.0900905607988649,1,1.415912318015382,-1.1211698065718192,3
1,36,0,-0.4034732923929645,1,6,7,2,0.30999252903371505,1.2272007648953223,0.7735995458219703,0.7720467445739335,1,1.153356379521238,2.205927040017044,-0.0900905607988649,1,1.415912318015382,-1.765446215359211,3
1,37,0,-0.4034732923929645,0,3,3,9,1.731349736190816,1.4287241796239245,1.640143298897015,1.6393690374917738,2,0.7474355514400891,1.0075746714723657,-0.7928250444093551,2,1.415912318015382,-1.1211698065718192,0
1,38,0,-0.4034732923929645,0,8,8,7,0.8606603314008676,1.0855046139142739,1.000736687561569,1.0015176651217028,2,-1.4851290030062303,1.6067508557447048,-0.7928250444093551,2,1.415912318015382,-1.765446215359211,0
1,39,0,-0.4034732923929645,1,9,2,3,1.4430419862603694,0.8052611153073114,1.1765346123326283,1.1765378587598319,2,-1.5527824743530885,1.6067508557447048,-0.0900905607988649,2,1.415912318015382,-1.765446215359211,0
1,40,0,-0.4034732923929645,1,8,2,9,0.5983002789641614,1.7341581050719623,1.1796460800276913,1.180427196396235,2,1.153356379521238,-0.1907776970723125,2.7208473736430956,2,1.415912318015382,0.16738301100296457,0
1,41,0,-0.4034732923929645,1,2,5,9,0.5233402639822454,1.8286222057259947,1.1858690154178173,1.1843165340326378,2,-0.47032693280335786,1.0075746714723657,2.0181128900326053,2,1.415912318015382,-1.1211698065718192,0
1,42,0,-0.4034732923929645,1,0,1,5,1.272940413801406,2.036443227164866,1.693038249713086,1.6938197644014135,2,0.6797820800932309,1.6067508557447048,-0.7928250444093551,2,1.415912318015382,-1.765446215359211,0
