Time,Day,Is_Holiday,Weather,Station,From_Station,To_Station,Passenger_Entries,Passenger_Exits,Passenger_Count,Occupancy_Percent,Crowd_Level,Train_Speed_kmph,Number_of_Trips,Delay_Minutes,Congestion_Level,Peak_Hour,Train_Frequency_Per_Hour,AI_Recommendation,Year,Month,Day_of_Month
-1.5157716365228473,0,0,0,8,5,9,-0.727915370715892,-0.8415630394279852,-0.8085817771175637,-0.8070243358056317,1,0.8150890227869473,0.4083984872000266,-0.7928250444093551,1,0,-0.4768933977844273,3,0.0,-0.8315497376408105,-1.4636990845521596
-1.5157716365228473,0,0,0,1,4,8,-0.5433984107604062,-0.6494860347647861,-0.6141150461761264,-0.6125574539854882,1,0.3415147233589401,-0.7899538813446516,0.6126439228116253,1,0,0.8116594197903564,3,0.0,-0.8315497376408105,-1.4636990845521596
-1.5157716365228473,0,0,0,8,4,0,-0.7019676732221517,-0.4322186032605118,-0.5923347723106854,-0.5931107658034738,1,0.6121286087463728,-1.3891300656169907,-0.7928250444093551,1,0,1.4559358285777484,3,0.0,-0.8315497376408105,-1.4636990845521596
-1.5157716365228473,0,0,2,9,7,7,-0.5462814882597107,-0.4637066368118559,-0.5238824830192995,-0.5231026883482222,1,1.3563167935618126,-0.7899538813446516,-0.7928250444093551,1,0,0.8116594197903564,3,0.0,-0.8315497376408105,-1.4636990845521596
-1.3712803267040752,0,0,0,1,5,8,-0.840355393188766,-0.6746764616058614,-0.7868015032521227,-0.7875776476236173,1,1.153356379521238,-0.1907776970723125,-0.0900905607988649,1,0,0.16738301100296457,3,0.0,-0.8315497376408105,-1.4636990845521596
-1.3712803267040752,0,0,0,3,3,8,-0.517450713266666,-0.633742017989114,-0.5923347723106854,-0.5931107658034738,1,1.3563167935618126,0.4083984872000266,1.3153784064221155,1,0,-0.4768933977844273,3,0.0,-0.8315497376408105,-1.4636990845521596
-1.3712803267040752,0,0,0,7,0,3,-0.7077338282207607,-0.6652300515404581,-0.7105705447230793,-0.7097908948955599,1,-0.26736651876278333,-0.7899538813446516,-0.7928250444093551,1,0,0.8116594197903564,3,0.0,-0.8315497376408105,-1.4636990845521596
-1.3712803267040752,0,0,1,2,5,3,-0.7653953782068499,-0.7376525287085496,-0.7774671001669338,-0.7759096347144087,1,-0.537980404150216,0.4083984872000266,-0.0900905607988649,1,0,-0.4768933977844273,3,0.0,-0.8315497376408105,-1.4636990845521596
-1.226789016885303,0,0,1,6,3,2,-0.8345892381901571,-0.7565453488393561,-0.8241391155928787,-0.8225816863512431,1,-1.6204359456999466,-0.1907776970723125,-0.7928250444093551,1,0,0.16738301100296457,3,0.0,-0.8315497376408105,-1.4636990845521596
-1.226789016885303,0,0,0,1,2,7,-0.8691861681818106,-0.4668554401669903,-0.6996804077903588,-0.6981228819863513,1,1.2210098508680962,-0.1907776970723125,0.6126439228116253,1,0,0.16738301100296457,3,0.0,-0.8315497376408105,-1.4636990845521596
-1.226789016885303,0,0,2,1,6,7,-0.48573686077431694,-0.6841228716712646,-0.6001134415483429,-0.6008894410762795,1,-1.4174755316593721,-0.7899538813446516,-0.7928250444093551,1,0,0.8116594197903564,3,0.0,-0.8315497376408105,-1.4636990845521596
-1.226789016885303,0,0,2,0,1,2,-0.6125922707437134,-0.5172362938491408,-0.5861118369205595,-0.5853320905306681,1,0.8150890227869473,-1.3891300656169907,-0.7928250444093551,1,0,1.4559358285777484,3,0.0,-0.8315497376408105,-1.4636990845521596
-1.0822977070665307,0,0,2,5,5,5,-0.6846692082263249,-0.8447118427831195,-0.7868015032521227,-0.7875776476236173,1,0.8827424941338055,0.4083984872000266,-0.0900905607988649,1,0,-0.4768933977844273,3,0.0,-0.8315497376408105,-1.4636990845521596
-1.0822977070665307,0,0,2,3,5,9,-0.6270076582402356,-0.5487243274004849,-0.6094478446335319,-0.6086681163490854,1,-0.3350199901096415,0.4083984872000266,-0.7928250444093551,1,0,-0.4768933977844273,3,0.0,-0.8315497376408105,-1.4636990845521596
-1.0822977070665307,0,0,0,5,4,6,-0.4511399307826634,-0.863604662913926,-0.6701214646872603,-0.6708975185315312,1,1.0857029081743799,-0.7899538813446516,-0.7928250444093551,1,0,0.8116594197903564,3,0.0,-0.8315497376408105,-1.4636990845521596
-1.0822977070665307,0,0,1,0,0,2,-0.7913430757005901,-0.7187597085777431,-0.7821343017095282,-0.7836883099872144,1,0.7474355514400891,-0.7899538813446516,-0.7928250444093551,1,0,0.8116594197903564,3,0.0,-0.8315497376408105,-1.4636990845521596
-0.9378063972477587,0,0,2,9,6,7,-0.5751122632527553,-0.4322186032605118,-0.5238824830192995,-0.5231026883482222,1,1.4239702649086707,-0.1907776970723125,-0.7928250444093551,1,0,0.16738301100296457,3,0.0,-0.8315497376408105,-1.4636990845521596
-0.9378063972477587,0,0,2,4,0,3,-0.7134999832193696,-0.4070281764194365,-0.5861118369205595,-0.5853320905306681,1,0.2062077806652238,-0.7899538813446516,-0.7928250444093551,1,0,0.8116594197903564,3,0.0,-0.8315497376408105,-1.4636990845521596
-0.9378063972477587,0,0,2,2,5,6,-0.7106169057200651,-0.7974797924561033,-0.7774671001669338,-0.7759096347144087,1,0.8827424941338055,-0.1907776970723125,-0.0900905607988649,1,0,0.16738301100296457,3,0.0,-0.8315497376408105,-1.4636990845521596
-0.9378063972477587,0,0,0,0,3,3,-0.5635799532555374,-0.6683788548955926,-0.6343395861940359,-0.6358934798039054,1,-0.537980404150216,0.4083984872000266,-0.0900905607988649,1,0,-0.4768933977844273,3,0.0,-0.8315497376408105,-1.4636990845521596
-0.7933150874289865,0,0,0,7,6,1,-0.8490046256866793,-0.4290697999053774,-0.6701214646872603,-0.6708975185315312,1,0.8150890227869473,-0.1907776970723125,0.6126439228116253,1,0,0.16738301100296457,3,0.0,-0.8315497376408105,-1.4636990845521596
-0.7933150874289865,0,0,2,4,6,5,-0.4828537832750125,-0.4385162099707806,-0.4772104675933545,-0.47643063671138774,1,1.559277207602387,-1.3891300656169907,-0.0900905607988649,1,0,1.4559358285777484,3,0.0,-0.8315497376408105,-1.4636990845521596
-0.7933150874289865,0,0,2,2,9,7,-0.5606968757562331,-0.49519467036320003,-0.5472184907322719,-0.5464387141666394,1,0.8827424941338055,-0.7899538813446516,-0.7928250444093551,1,0,0.8116594197903564,3,0.0,-0.8315497376408105,-1.4636990845521596
-0.7933150874289865,0,0,2,7,0,2,-0.6500722782346714,-0.5833611643069635,-0.6390067877366303,-0.6397828174403082,1,-0.26736651876278333,-0.1907776970723125,-0.7928250444093551,1,0,0.16738301100296457,3,0.0,-0.8315497376408105,-1.4636990845521596
-0.6488237776102144,0,0,0,9,7,0,1.7659466661824694,1.2460935850261288,1.568579541910566,1.5693609600365215,2,-1.4851290030062303,2.205927040017044,-0.7928250444093551,2,1,-1.765446215359211,0,0.0,-0.8315497376408105,-1.4636990845521596
