id,trip_id,station_id,occupancy_percentage,current_passengers,capacity,timestamp
5221,48,95,3.571428571428571,50,1400,2026-07-05 03:00:00
5222,21,144,38.07142857142857,533,1400,2026-07-03 13:00:00
5223,34,77,22.642857142857142,317,1400,2026-07-04 10:00:00
5224,9,90,22.0,308,1400,2026-07-01 10:00:00
5225,43,95,72.92857142857143,1021,1400,2026-07-07 18:00:00
5226,67,96,72.85714285714285,1020,1400,2026-07-05 14:00:00
5227,24,50,15.571428571428573,218,1400,2026-07-07 11:00:00
5228,39,126,84.35714285714285,1181,1400,2026-07-05 06:00:00
5229,40,58,57.14285714285714,800,1400,2026-07-01 09:00:00
5230,39,239,10.142857142857142,142,1400,2026-07-06 22:00:00
5231,7,239,7.7142857142857135,108,1400,2026-07-02 03:00:00
5232,92,112,6.428571428571428,90,1400,2026-07-02 14:00:00
5233,46,502,13.142857142857142,184,1400,2026-07-02 08:00:00
5234,97,54,21.428571428571427,300,1400,2026-07-01 17:00:00
5235,62,30,78.78571428571428,1103,1400,2026-07-01 08:00:00
5236,22,219,55.35714285714286,775,1400,2026-07-01 19:00:00
5237,58,140,5.571428571428571,78,1400,2026-07-04 08:00:00
5238,9,175,4.071428571428572,57,1400,2026-07-05 06:00:00
5239,81,13,30.571428571428573,428,1400,2026-07-05 00:00:00
5240,91,58,17.5,245,1400,2026-07-05 20:00:00
5241,86,10,7.285714285714286,102,1400,2026-07-02 10:00:00
5242,41,96,62.71428571428571,878,1400,2026-07-03 10:00:00
5243,6,102,67.92857142857143,951,1400,2026-07-06 10:00:00
5244,73,163,19.857142857142858,278,1400,2026-07-05 18:00:00
5245,94,102,98.85714285714286,1384,1400,2026-07-04 12:00:00
5246,98,203,8.642857142857142,121,1400,2026-07-03 23:00:00
5247,20,126,84.42857142857143,1182,1400,2026-07-03 05:00:00
5248,35,26,5.714285714285714,80,1400,2026-07-06 21:00:00
5249,12,59,5.928571428571429,83,1400,2026-07-07 19:00:00
5250,56,200,20.07142857142857,281,1400,2026-07-02 20:00:00
5251,43,236,66.64285714285715,933,1400,2026-07-05 16:00:00
5252,9,9,96.85714285714285,1356,1400,2026-07-05 03:00:00
5253,45,133,3.571428571428571,50,1400,2026-07-07 16:00:00
5254,57,66,69.07142857142857,967,1400,2026-07-07 04:00:00
5255,23,143,6.785714285714286,95,1400,2026-07-01 00:00:00
5256,27,98,36.214285714285715,507,1400,2026-07-06 22:00:00
5257,73,516,8.071428571428571,113,1400,2026-07-05 18:00:00
5258,33,223,70.35714285714286,985,1400,2026-07-02 03:00:00
5259,60,177,5.571428571428571,78,1400,2026-07-04 04:00:00
5260,34,233,11.285714285714285,158,1400,2026-07-04 02:00:00
5261,91,168,13.571428571428571,190,1400,2026-07-06 20:00:00
5262,4,516,50.78571428571429,711,1400,2026-07-01 09:00:00
5263,8,67,18.785714285714285,263,1400,2026-07-02 20:00:00
5264,21,41,14.214285714285715,199,1400,2026-07-03 05:00:00
5265,77,136,10.142857142857142,142,1400,2026-07-07 04:00:00
5266,80,520,8.928571428571429,125,1400,2026-07-07 22:00:00
5267,90,6,8.5,119,1400,2026-07-03 08:00:00
5268,91,101,10.642857142857142,149,1400,2026-07-06 05:00:00
5269,38,151,14.000000000000002,196,1400,2026-07-01 12:00:00
5270,18,506,18.071428571428573,253,1400,2026-07-05 16:00:00
5271,73,126,60.07142857142858,841,1400,2026-07-03 08:00:00
5272,34,68,17.42857142857143,244,1400,2026-07-06 17:00:00
5273,33,36,33.64285714285714,471,1400,2026-07-02 03:00:00
5274,93,210,47.64285714285714,667,1400,2026-07-03 17:00:00
5275,3,520,71.07142857142857,995,1400,2026-07-02 22:00:00
5276,75,51,16.142857142857142,226,1400,2026-07-02 00:00:00
5277,4,88,16.642857142857142,233,1400,2026-07-02 02:00:00
5278,77,187,4.785714285714286,67,1400,2026-07-08 00:00:00
5279,8,158,7.428571428571429,104,1400,2026-07-05 15:00:00
5280,56,83,70.78571428571429,991,1400,2026-07-01 08:00:00
5281,36,102,9.142857142857142,128,1400,2026-07-07 03:00:00
5282,31,185,5.285714285714286,74,1400,2026-07-04 15:00:00
5283,4,69,49.07142857142857,687,1400,2026-07-06 13:00:00
5284,14,24,32.285714285714285,452,1400,2026-07-05 11:00:00
5285,22,146,12.928571428571429,181,1400,2026-07-05 19:00:00
5286,54,500,14.714285714285714,206,1400,2026-07-04 21:00:00
5287,70,44,82.0,1148,1400,2026-07-05 11:00:00
5288,26,163,8.428571428571429,118,1400,2026-07-06 12:00:00
5289,69,510,60.5,847,1400,2026-07-02 13:00:00
5290,85,515,19.0,266,1400,2026-07-01 22:00:00
5291,67,159,46.85714285714286,656,1400,2026-07-07 07:00:00
5292,94,107,14.000000000000002,196,1400,2026-07-07 15:00:00
5293,53,148,56.85714285714286,796,1400,2026-07-06 19:00:00
5294,74,500,8.571428571428571,120,1400,2026-07-04 00:00:00
5295,40,506,81.42857142857143,1140,1400,2026-07-04 06:00:00
5296,97,24,4.428571428571428,62,1400,2026-07-07 11:00:00
5297,89,154,6.0,84,1400,2026-07-03 18:00:00
5298,32,183,54.0,756,1400,2026-07-03 17:00:00
5299,30,519,17.5,245,1400,2026-07-03 07:00:00
5300,73,214,11.071428571428571,155,1400,2026-07-02 20:00:00
5301,49,132,16.28571428571429,228,1400,2026-07-05 22:00:00
5302,1,96,17.642857142857142,247,1400,2026-07-03 07:00:00
5303,35,216,33.214285714285715,465,1400,2026-07-03 05:00:00
5304,81,120,29.714285714285715,416,1400,2026-07-04 12:00:00
5305,100,193,7.214285714285714,101,1400,2026-07-02 15:00:00
5306,81,221,10.142857142857142,142,1400,2026-07-02 16:00:00
5307,77,38,3.571428571428571,50,1400,2026-07-05 20:00:00
5308,77,125,17.642857142857142,247,1400,2026-07-05 16:00:00
5309,4,91,18.21428571428571,255,1400,2026-07-04 05:00:00
5310,42,226,55.35714285714286,775,1400,2026-07-07 02:00:00
5311,3,75,10.428571428571429,146,1400,2026-07-05 17:00:00
5312,31,59,9.0,126,1400,2026-07-06 10:00:00
5313,79,171,17.357142857142858,243,1400,2026-07-04 07:00:00
5314,61,44,13.285714285714286,186,1400,2026-07-03 14:00:00
5315,23,176,17.71428571428571,248,1400,2026-07-06 21:00:00
5316,2,90,63.21428571428571,885,1400,2026-07-01 14:00:00
5317,65,44,87.35714285714286,1223,1400,2026-07-07 16:00:00
5318,38,37,9.857142857142858,138,1400,2026-07-05 00:00:00
5319,91,240,3.571428571428571,50,1400,2026-07-05 03:00:00
5320,55,91,8.428571428571429,118,1400,2026-07-02 19:00:00
5321,36,234,8.0,112,1400,2026-07-03 00:00:00
5322,99,18,15.5,217,1400,2026-07-03 01:00:00
5323,4,237,10.0,140,1400,2026-07-04 13:00:00
5324,84,48,96.0,1344,1400,2026-07-04 23:00:00
5325,54,41,3.571428571428571,50,1400,2026-07-05 10:00:00
5326,61,65,32.5,455,1400,2026-07-02 13:00:00
5327,58,16,50.0,700,1400,2026-07-01 14:00:00
5328,70,133,8.928571428571429,125,1400,2026-07-06 00:00:00
5329,93,115,43.142857142857146,604,1400,2026-07-03 13:00:00
5330,19,121,14.499999999999998,203,1400,2026-07-03 13:00:00
5331,53,110,18.928571428571427,265,1400,2026-07-01 07:00:00
5332,25,145,5.214285714285714,73,1400,2026-07-01 20:00:00
5333,100,518,18.071428571428573,253,1400,2026-07-03 14:00:00
5334,25,27,18.714285714285715,262,1400,2026-07-05 13:00:00
5335,91,104,76.71428571428571,1074,1400,2026-07-02 01:00:00
5336,13,74,7.857142857142857,110,1400,2026-07-06 10:00:00
5337,90,169,34.35714285714286,481,1400,2026-07-03 12:00:00
5338,4,133,6.214285714285714,87,1400,2026-07-01 11:00:00
5339,82,12,4.285714285714286,60,1400,2026-07-06 08:00:00
5340,6,177,40.14285714285714,562,1400,2026-07-03 19:00:00
5341,54,99,10.571428571428571,148,1400,2026-07-02 19:00:00
5342,56,105,79.14285714285715,1108,1400,2026-07-03 02:00:00
5343,84,31,13.142857142857142,184,1400,2026-07-07 18:00:00
5344,36,511,34.92857142857143,489,1400,2026-07-05 09:00:00
5345,44,88,57.99999999999999,812,1400,2026-07-06 15:00:00
5346,10,54,68.71428571428572,962,1400,2026-07-05 12:00:00
5347,91,140,8.428571428571429,118,1400,2026-07-02 23:00:00
5348,5,127,33.64285714285714,471,1400,2026-07-03 23:00:00
5349,55,184,18.714285714285715,262,1400,2026-07-07 12:00:00
5350,82,519,12.571428571428573,176,1400,2026-07-01 08:00:00
5351,61,161,11.285714285714285,158,1400,2026-07-05 07:00:00
5352,13,174,29.642857142857142,415,1400,2026-07-05 03:00:00
5353,32,11,3.8571428571428568,54,1400,2026-07-03 13:00:00
5354,78,182,12.285714285714286,172,1400,2026-07-02 06:00:00
5355,34,175,66.28571428571428,928,1400,2026-07-04 04:00:00
5356,26,5,36.642857142857146,513,1400,2026-07-02 05:00:00
5357,58,85,7.642857142857143,107,1400,2026-07-01 15:00:00
5358,13,226,13.285714285714286,186,1400,2026-07-03 21:00:00
5359,11,30,12.5,175,1400,2026-07-04 20:00:00
5360,97,11,16.785714285714285,235,1400,2026-07-01 06:00:00
5361,79,65,78.64285714285715,1101,1400,2026-07-06 23:00:00
5362,56,153,51.07142857142857,715,1400,2026-07-02 01:00:00
5363,62,17,8.5,119,1400,2026-07-03 06:00:00
5364,63,119,14.571428571428571,204,1400,2026-07-06 20:00:00
5365,23,137,77.5,1085,1400,2026-07-01 12:00:00
5366,80,510,43.07142857142857,603,1400,2026-07-03 17:00:00
5367,84,56,66.07142857142857,925,1400,2026-07-02 02:00:00
5368,91,500,63.57142857142857,890,1400,2026-07-02 14:00:00
5369,99,173,11.285714285714285,158,1400,2026-07-05 23:00:00
5370,19,221,32.785714285714285,459,1400,2026-07-07 18:00:00
5371,67,57,14.071428571428571,197,1400,2026-07-07 17:00:00
5372,65,516,40.92857142857143,573,1400,2026-07-01 16:00:00
5373,10,201,7.357142857142857,103,1400,2026-07-02 18:00:00
5374,34,505,76.07142857142857,1065,1400,2026-07-03 18:00:00
5375,52,81,18.928571428571427,265,1400,2026-07-06 20:00:00
5376,58,92,69.5,973,1400,2026-07-04 01:00:00
5377,7,216,38.5,539,1400,2026-07-04 01:00:00
5378,89,66,61.857142857142854,866,1400,2026-07-06 08:00:00
5379,12,39,54.285714285714285,760,1400,2026-07-01 12:00:00
5380,85,515,9.357142857142858,131,1400,2026-07-07 00:00:00
5381,55,235,10.714285714285714,150,1400,2026-07-07 16:00:00
5382,86,152,30.571428571428573,428,1400,2026-07-07 07:00:00
5383,28,38,13.571428571428571,190,1400,2026-07-03 02:00:00
5384,6,175,29.5,413,1400,2026-07-01 21:00:00
5385,33,14,34.42857142857143,482,1400,2026-07-07 20:00:00
5386,13,133,39.785714285714285,557,1400,2026-07-06 22:00:00
5387,93,96,28.78571428571429,403,1400,2026-07-07 02:00:00
5388,9,183,11.571428571428571,162,1400,2026-07-07 00:00:00
5389,28,6,11.857142857142858,166,1400,2026-07-06 17:00:00
5390,80,509,26.42857142857143,370,1400,2026-07-01 16:00:00
5391,99,120,59.57142857142858,834,1400,2026-07-03 09:00:00
5392,57,34,66.21428571428571,927,1400,2026-07-04 07:00:00
5393,91,137,3.571428571428571,50,1400,2026-07-06 09:00:00
5394,23,209,5.857142857142858,82,1400,2026-07-01 08:00:00
5395,15,14,8.785714285714285,123,1400,2026-07-02 15:00:00
5396,3,26,20.357142857142858,285,1400,2026-07-02 08:00:00
5397,13,239,15.285714285714286,214,1400,2026-07-06 15:00:00
5398,28,158,16.57142857142857,232,1400,2026-07-05 22:00:00
5399,7,192,21.5,301,1400,2026-07-03 04:00:00
5400,11,45,53.214285714285715,745,1400,2026-07-07 00:00:00
5401,62,104,70.0,980,1400,2026-07-05 07:00:00
5402,7,36,73.85714285714286,1034,1400,2026-07-01 05:00:00
5403,97,36,18.428571428571427,258,1400,2026-07-02 19:00:00
5404,89,165,36.285714285714285,508,1400,2026-07-07 19:00:00
5405,2,26,67.57142857142857,946,1400,2026-07-02 03:00:00
5406,23,504,16.0,224,1400,2026-07-05 05:00:00
5407,67,509,73.42857142857143,1028,1400,2026-07-01 12:00:00
5408,10,229,76.57142857142857,1072,1400,2026-07-02 09:00:00
5409,8,228,32.142857142857146,450,1400,2026-07-02 06:00:00
5410,80,146,29.214285714285715,409,1400,2026-07-01 14:00:00
5411,3,190,6.0,84,1400,2026-07-02 20:00:00
5412,88,124,5.642857142857142,79,1400,2026-07-05 00:00:00
5413,98,84,7.357142857142857,103,1400,2026-07-05 19:00:00
5414,94,223,59.5,833,1400,2026-07-03 08:00:00
5415,68,170,29.78571428571429,417,1400,2026-07-07 15:00:00
5416,65,184,3.9285714285714284,55,1400,2026-07-05 23:00:00
5417,85,167,9.0,126,1400,2026-07-01 00:00:00
5418,5,227,34.57142857142857,484,1400,2026-07-07 04:00:00
5419,97,163,87.5,1225,1400,2026-07-07 02:00:00
5420,96,185,6.857142857142858,96,1400,2026-07-08 00:00:00
5421,5,194,6.214285714285714,87,1400,2026-07-07 07:00:00
5422,36,230,20.357142857142858,285,1400,2026-07-07 00:00:00
5423,81,73,18.857142857142858,264,1400,2026-07-07 21:00:00
5424,12,104,73.14285714285714,1024,1400,2026-07-01 18:00:00
5425,64,517,17.142857142857142,240,1400,2026-07-05 04:00:00
5426,6,99,7.642857142857143,107,1400,2026-07-04 19:00:00
5427,50,97,23.785714285714285,333,1400,2026-07-04 07:00:00
5428,88,173,5.285714285714286,74,1400,2026-07-01 11:00:00
5429,15,232,68.71428571428572,962,1400,2026-07-04 11:00:00
5430,49,100,61.642857142857146,863,1400,2026-07-05 08:00:00
5431,79,184,51.28571428571429,718,1400,2026-07-02 13:00:00
5432,88,139,8.071428571428571,113,1400,2026-07-07 21:00:00
5433,51,14,67.42857142857143,944,1400,2026-07-04 18:00:00
5434,35,98,81.35714285714286,1139,1400,2026-07-07 12:00:00
5435,43,77,37.642857142857146,527,1400,2026-07-03 22:00:00
5436,7,166,16.642857142857142,233,1400,2026-07-03 05:00:00
5437,79,216,76.78571428571429,1075,1400,2026-07-07 17:00:00
5438,15,39,16.428571428571427,230,1400,2026-07-06 19:00:00
5439,33,215,22.78571428571429,319,1400,2026-07-03 14:00:00
5440,61,510,18.357142857142858,257,1400,2026-07-04 06:00:00
5441,45,232,17.71428571428571,248,1400,2026-07-01 05:00:00
5442,81,143,91.35714285714286,1279,1400,2026-07-04 20:00:00
5443,79,513,3.571428571428571,50,1400,2026-07-02 20:00:00
