Station ID,Distance from Start (km),Latitude,Longitude,Year_Opened,Month_Opened,Station_Age_Days,Station_Layout_Encoded,Line_Encoded
160,-1.374915669019243,0.8247702388673254,0.1345715231242178,2019,8,-1.213232241820241,1,10
161,2.323681279380369,1.2884728793743245,0.08947009928093935,2018,10,-1.0726930632326004,1,8
162,1.2362794686323209,0.24827367066454753,0.08687971887864493,2009,12,0.5801698849394333,1,1
163,-0.3662074103648033,-2.046210293874767,-0.03964377869163677,2019,1,-1.1164842565606334,1,0
164,-0.6452118223330526,0.6872340068547014,0.03412581529002814,2018,3,-0.9550678811538144,1,8
165,1.0145067309139688,0.27515078584424163,0.07686003704065705,2006,11,1.1535289975832133,1,1
166,-0.7310593337078986,1.1235900054352022,0.06198032176594954,2009,4,0.7089974653114371,2,12
167,1.551053677006756,-1.2440095856188433,0.02543426387981412,2010,6,0.4824034998349877,1,12
168,-1.0959112570509937,-1.117083780464116,0.022361468545631907,2017,4,-0.7905963062124813,1,9
169,0.20610933213416974,-0.5416019604875209,0.07740899436583147,2018,5,-0.9937670752576574,2,6
170,0.29195684350901563,-0.8342707072671164,0.09217175528751567,2011,1,0.3769991158942572,1,11
171,0.528037499789842,-0.3743955873667145,0.0914925351306527,2017,12,-0.9148410872827143,1,6
172,-0.48067075886459787,0.8559158787475949,0.09068761604447455,2002,12,1.8755744875733378,1,10
173,-0.7811370486765586,-0.040024528079316675,0.04606937358997396,2011,8,0.2685395324190129,1,7
174,2.0589847859745944,0.9571954308953496,0.08552639989047886,2018,10,-1.0726930632326004,1,8
175,0.8928894231329371,1.3098648690071542,0.029736874126655793,2004,3,1.6398149234933466,1,10
176,-1.0458335420823337,-0.03878159863040667,0.018642131989093765,2018,5,-0.9937670752576574,2,6
177,-1.0529875013635708,1.1340907297821656,-16.837841052431774,2019,8,-1.213232241820241,1,10
178,-0.795444967239033,0.5983343830662493,0.10814889746729003,2011,7,0.2848339299364205,1,2
179,-1.1316810534571795,1.4315249536368837,0.046459569822886064,2009,4,0.7089974653114371,1,12
180,0.5065756219461305,-1.1199360457485013,0.09537345473435764,2011,1,0.3769991158942572,1,11
181,-1.017217704957385,0.38484342355582,0.07390092119825899,2015,8,-0.4708187549333571,2,11
182,1.0717384051638663,-1.8936239743866352,0.09788464620473847,2015,6,-0.4412851594330558,1,11
183,-0.3518994918023289,0.3500501751868497,0.03867219366559117,2018,3,-0.9550678811538144,2,8
184,-0.487824718145835,0.9520152783289089,0.005049994605093179,2010,2,0.5521638892063889,1,4
185,1.6225932698191274,-1.2463133383485614,0.02196082062790634,2010,6,0.4824034998349877,1,12
186,-0.6952895373017127,0.947517475380445,0.01551561499498343,2010,2,0.5521638892063889,1,4
187,-1.2103746055507882,0.8497725381350911,0.04070069149249592,2010,2,0.5521638892063889,1,4
188,0.5638072961960278,-1.3278442444773209,0.16537187180282428,2019,1,-1.1164842565606334,1,0
189,1.336434898569641,0.1977337238756207,0.09738885311629579,2018,10,-1.0726930632326004,1,8
190,-1.0315256235198593,-0.09717953627779592,0.006959169030414716,2006,1,1.3118901734555184,1,1
191,1.6225932698191274,0.563046376372976,0.10057619891599907,2018,10,-1.0726930632326004,1,8
192,1.7871343332875824,-1.353053881490765,0.014783997058273851,2010,6,0.4824034998349877,1,12
193,-0.14443467264645132,0.41019457680835153,0.06582654177608033,2005,3,1.4661777499484716,2,12
194,0.11310786147808659,-0.5874652892351705,0.07286237211762249,2018,5,-0.9937670752576574,2,6
195,-0.7167514151454243,-1.117083780464116,0.022361468545631907,2013,11,-0.15002280380939492,1,9
196,-0.4305930438959378,0.7906428847397718,0.06927908165836613,2004,12,1.5053861439747338,2,12
197,-1.374915669019243,0.8501016456679302,0.04002481587477166,2010,2,0.5521638892063889,1,5
198,0.4922677033836562,0.6175081879279177,0.0671081970453999,2018,6,-0.9988590744818472,2,8
199,-0.8526766414889302,-1.117083780464116,0.022361468545631907,2013,11,-0.15002280380939492,1,9
200,0.5852691740397391,1.1023077183133447,0.0428328351937637,2018,3,-0.9550678811538144,1,10
201,1.1862017536636607,0.08452073258807406,0.09172205412908223,2018,12,-1.1037542585001587,1,8
202,0.6067310518834507,-0.2702900985372345,0.07219161782545812,2018,6,-0.9988590744818472,2,8
203,-0.18020446905263712,0.4513330184099321,0.023399669236770657,2005,12,1.3144361730676135,1,1
204,-0.5092865959895465,0.8932235086672504,0.06818510380928486,2004,12,1.5053861439747338,2,12
205,0.4064201920088101,-0.3914269021897958,0.08555946205343094,2017,12,-0.9148410872827143,1,6
206,-0.4592088810208863,-0.3810836009460355,0.045804851899112924,2018,5,-0.9937670752576574,2,6
207,-0.20166634689634866,0.7961280102866363,0.07686352093558993,2002,12,1.8750652876509188,1,10
208,0.03441430938447772,0.1780640636645271,0.06363865575582228,2010,3,0.5353602917665624,2,12
209,0.7784260746331426,0.41019457680835153,0.06582654177608033,2005,12,1.3144361730676135,2,1
210,1.4365903285069612,0.32409127002371524,0.0958683768490634,2018,10,-1.0726930632326004,1,8
211,-0.9242162343013018,-0.6572437653672348,0.12601744620820404,2019,1,-1.1164842565606334,1,0
212,-0.27320593970872015,-0.48271694369156704,0.054135008435860776,2018,5,-0.9937670752576574,2,6
213,-1.110219175613468,0.4802242716904366,0.07367307446939882,2017,5,-0.807399903652308,2,11
214,-0.22312822474005994,0.5226396505193645,0.06693442036595568,2005,3,1.4661777499484716,2,12
215,0.2704949656653041,1.046081890382491,-0.032689262457917194,2018,6,-1.0070062732405511,1,4
216,1.6154393105378904,-2.6413859086148714,0.09995700626889661,2018,11,-1.0823678617585613,1,11
217,-1.110219175613468,1.3386359980381815,0.042347371853809025,2018,3,-0.9550678811538144,2,8
218,-1.1459889720196539,0.11947250108533085,0.026744852896578377,2019,8,-1.213232241820241,1,10
219,1.6655170255065506,-0.18911024044344624,0.10042510239259304,2009,12,0.5801698849394333,1,1
220,0.5852691740397391,-0.5713137885498398,0.061788707544428834,2010,3,0.5353602917665624,2,12
221,-0.8312147636452188,0.9232732204632692,0.022051401896259964,2010,2,0.5521638892063889,1,4
222,-1.3033760762068713,3.1104670322805523,0.1345370325643423,2019,8,-1.213232241820241,1,10
223,1.694132862631499,0.5894726142327094,0.09646673928834112,2018,10,-1.0726930632326004,1,8
224,1.5152838806005702,-0.06876658594495638,0.09501461355587601,2009,12,0.5801698849394333,1,1
225,0.2347251692591183,-0.09158470821995914,0.0636769786001284,2010,3,0.5353602917665624,2,12
226,-0.9599860307074877,0.33050228476287774,0.07137812835773452,2014,6,-0.26408358643124813,2,11
227,-0.25174406186500875,0.4127177345599365,0.01998893609372879,2005,12,1.3144361730676135,1,1
228,0.04872222794695199,-0.6284567294720917,0.06924403367529919,2018,5,-0.9937670752576574,2,6
229,-0.931370193582539,1.2235289928993018,0.052681806179857786,2009,4,0.7089974653114371,1,12
230,-1.0672954199260452,0.29780764542819144,0.12019432485518268,2019,1,-1.1164842565606334,1,0
231,-0.7882910079577958,-0.7092153299238678,0.0636655862636834,2019,8,-1.213232241820241,1,10
232,-0.20166634689634866,-0.440548395512288,0.07411472783052599,2010,3,0.5348510918441434,1,11
233,-0.6094420259268668,-0.41675776047780055,0.03844504023182383,2018,5,-0.9937670752576574,1,6
234,-0.8455226822076931,-0.7823265683382264,0.12818268691137122,2019,1,-1.1164842565606334,1,0
235,2.0661387452558317,-1.2568129656703637,0.019361242742980428,2019,9,-1.2290174394152296,1,1
236,0.535191459071079,0.5328419840365206,0.05547588991910349,2005,12,1.3144361730676135,1,1
237,-0.051433201990368174,0.5305382313068414,0.02909932135323766,2005,12,1.3144361730676135,1,1
238,-1.0959112570509937,0.8718227428335601,0.035272783181094745,2010,2,0.5521638892063889,1,4
239,0.4564979069774704,-0.3909628605685246,0.06184096596847633,2010,3,0.5353602917665624,2,12
240,0.39926623272757306,0.5435928301084216,0.0487659082709904,2005,12,1.3144361730676135,1,1
241,-0.7024434965829498,0.8830123989491947,0.10176640194322809,2008,4,0.8928186373046917,1,10
242,1.3936665728195385,0.27003535775923093,0.09618760614211457,2018,10,-1.0726930632326004,1,8
243,-0.3161296953961431,0.8168617848538267,0.08270252884952518,2002,12,1.8750652876509188,1,10
244,1.1933557129448977,-1.1145606227125702,0.04177373113300298,2010,6,0.4824034998349877,1,12
245,0.3062647620714899,0.6162158923490546,0.044916204365921794,2005,12,1.3144361730676135,1,1
246,-0.9671399899887249,0.8981513454585484,0.028904223236779127,2010,2,0.5521638892063889,1,4
247,0.09879994291561232,0.7781367984928976,0.06199774124062874,2003,3,1.8368752934694947,1,10
248,-0.616595985208104,0.08042882893010658,0.06932088839760513,2010,3,0.5348510918441434,2,11
249,-0.8956003971763533,0.01965363787070851,0.0013744854468611312,2006,1,1.3118901734555184,1,1
250,-1.374915669019243,0.5226396505193645,0.06693442036595568,2011,2,0.3566311189974977,2,7
251,-0.7453672522703728,0.937644249396089,0.017926470291192667,2010,2,0.5521638892063889,1,4
252,-1.1316810534571795,-0.42813007127417607,0.12384663127313736,2019,1,-1.1164842565606334,1,0
253,0.03441430938447772,-0.06571246804046477,0.04869333873945966,2018,3,-0.9550678811538144,1,8
254,0.29911080279025265,-1.3661084802923453,0.16840634429270038,2019,1,-1.1164842565606334,1,0
255,1.89444372250614,0.7598866887733218,0.08903659823396529,2018,10,-1.0726930632326004,1,8
256,1.7084407811939737,-1.2709964033095098,0.017679113750686638,2010,6,0.4824034998349877,1,12
257,1.5081299213193329,0.3671813192948815,0.09785673323850806,2018,10,-1.0726930632326004,1,8
258,0.7068864818207711,-0.7399265478608534,0.06143335026088503,2010,3,0.5353602917665624,2,12
259,0.32772663991520146,-0.221253076148138,0.06272239138746763,2010,3,0.5353602917665624,2,12
260,-0.022817364865419628,-0.5585882972810987,0.08176536111154857,2010,3,0.5348510918441434,1,11
261,1.4938220027568587,-2.4704353887957806,0.0995019747512096,2015,6,-0.4412851594330558,1,11
262,1.2720492650385067,-2.171517986993159,0.09860995829161565,2015,6,-0.4412851594330558,1,11
263,-0.34474553252109175,-0.2702900985372345,0.07219161782545812,2010,3,0.5348510918441434,1,11
264,1.1003542422888148,-1.054882456762545,0.04606240580009832,2010,6,0.4824034998349877,1,12
265,0.1488776578842724,0.020092447914442074,0.06325542731278581,2010,3,0.5353602917665624,2,12
266,0.7068864818207711,-0.31212734513346896,0.07660243784903621,2018,12,-1.1037542585001587,2,8
267,2.230679808724286,1.17432961079403,0.08947009928093935,2018,10,-1.0726930632326004,1,8
268,0.44934394769623315,0.9556354611898277,0.04712847765073468,2004,3,1.6398149234933466,1,10
269,-1.2103746055507882,0.5987748386476662,0.07259093141141897,2017,5,-0.807399903652308,2,11
270,1.7370566183189222,-2.801903719643796,0.10002727642976701,2018,11,-1.0823678617585613,1,11
271,-1.2103746055507882,-0.2927132917728459,0.12311048427300662,2019,1,-1.1164842565606334,1,0
272,-1.1889127277070768,-1.117083780464116,0.022361468545631907,2017,4,-0.7905963062124813,1,9
273,-1.017217704957385,0.8985901555023208,0.03147185380513582,2010,2,0.5521638892063889,1,4
274,-0.9814479085511991,-1.117083780464116,0.022361468545631907,2017,3,-0.7778663081520066,1,9
275,1.143277997976238,0.30586748890676035,0.08312756403180559,2009,10,0.6142862797415055,0,1
276,0.2561870471028298,0.6617424343881657,0.04224405694946019,2005,12,1.3144361730676135,1,1
277,0.7569641967894312,-0.5508136803309488,0.09639043850533387,2017,12,-0.9148410872827143,1,6
278,-0.9099083157388276,0.5486391456115525,0.10277673147487418,2011,7,0.2848339299364205,1,2
279,0.11310786147808659,-0.4735688513044859,0.010091190578520072,2011,2,0.3566311189974977,2,7
280,0.36349643632138723,0.8530636134632488,0.04899236144187446,2003,3,1.8368752934694947,1,10
281,1.3650507356945896,-2.299280822306377,0.09899391835258994,2015,6,-0.4412851594330558,1,11
282,-0.9599860307074877,-0.03410059248867972,0.003900309275978833,2006,1,1.3118901734555184,1,1
283,1.7442105776001595,-0.27007069351532875,0.1034038325634838,2009,12,0.5801698849394333,1,1
284,0.15603161716550942,-1.5200551109160982,0.16400062120741807,2019,1,-1.1164842565606334,1,0
285,1.4508982470694358,-0.013935625440722042,0.09241888537484941,2009,12,0.5801698849394333,1,1
